position,tyreLife,trackTemp,airTemp,humidity,rainfall,speedTrap,gapAhead,gapBehind,lapTime,pitLoss,_source_year,hasGapAhead,hasGapBehind,positions_lost,gap_to_physical_car,has_drop_zone_data,pace_drop_ratio,tire_life_ratio,pace_trend,gapAhead_trend,team_Alfa Romeo,team_AlphaTauri,team_Alpine,team_Aston Martin,team_Ferrari,team_Haas F1 Team,team_Kick Sauber,team_McLaren,team_Mercedes,team_RB,team_Racing Bulls,team_Red Bull Racing,team_Williams,team_nan,target_y
8,10,30.3,17.6,66,0,306.0,2.36,3.534,112.035,23.5,2024,1,1,0,999.0,0,1.0066309064934365,0.5555555555555556,0.0029650394889348952,-0.5300000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,11,30.6,17.7,65,0,308.0,2.3529999999999998,3.553,112.203,23.5,2024,1,1,0,999.0,0,1.0081403811423488,0.6111111111111112,0.0025517309541136513,-0.2610000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,12,31.0,18.1,62,0,306.0,2.657,3.332,112.218,23.5,2024,1,1,0,999.0,0,1.0082751556645733,0.6666666666666666,0.0016442491711368135,0.29700000000000015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,13,31.0,18.4,61,0,307.0,2.557,3.326,112.139,23.5,2024,1,1,0,999.0,0,1.0075653431808584,0.7222222222222222,-0.0005750379614903878,0.20400000000000018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,14,29.7,18.5,61,0,306.0,2.7030000000000003,3.37,112.367,23.5,2024,1,1,3,24.307000000000002,1,1.0096139159186681,0.7777777777777778,0.0013387602540948507,0.04600000000000026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,15,29.3,18.4,60,0,307.0,2.225,3.592,112.258,23.5,2024,1,1,3,24.197000000000003,1,1.0086345543905046,0.8333333333333334,0.0010692112096462036,-0.33199999999999985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,16,30.7,18.8,59,0,306.0,2.676,3.025,112.884,23.5,2024,1,1,3,24.096999999999994,1,1.014259144451333,0.8888888888888888,0.004645228532664802,-0.027000000000000135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,17,30.0,18.9,59,0,307.0,2.627,2.666,112.569,23.5,2024,1,1,3,23.778999999999996,1,1.0114288794846222,0.9444444444444444,0.002794325094117589,0.4019999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,18,29.1,18.8,60,0,306.0,2.283,0.23500000000000001,112.315,23.5,2024,1,1,3,23.724999999999994,1,1.009146697574957,1.0,-0.005112446876375909,-0.39300000000000024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,19,28.8,18.7,62,0,307.0,2.171,0.501,112.605,23.5,2024,1,1,3,23.534000000000006,1,1.0117523383379607,1.0555555555555556,0.00032345885333850966,-0.45599999999999996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,20,28.8,18.8,61,0,308.0,1.9769999999999999,1.242,112.617,23.5,2024,1,1,3,23.512,1,1.01186015795574,1.1111111111111112,0.002713460380783017,-0.30600000000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,21,29.9,19.0,61,0,309.0,3.56,2.178,113.416,23.5,2024,1,1,2,23.778999999999996,1,1.0190391475062222,1.1666666666666667,0.00728680916826141,1.3890000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,22,29.7,19.1,59,0,309.0,4.586,1.8090000000000002,112.736,23.5,2024,1,1,3,23.293999999999997,1,1.0129293691653865,1.2222222222222223,0.0010692112096464257,2.6090000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,23,28.9,19.1,60,0,307.0,5.554,1.7309999999999999,112.632,23.5,2024,1,1,3,22.674000000000007,1,1.0119949324779645,1.2777777777777777,-0.007044215028257694,1.9940000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,24,28.4,18.9,61,0,308.0,6.412,1.422,112.778,23.5,2024,1,1,0,999.0,0,1.0133067378276144,1.3333333333333333,0.0003773686622279282,1.8259999999999996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,1,36.4,21.7,40,0,285.0,999.0,0.32,126.738,23.5,2024,0,1,0,999.0,0,1.0,0.025,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,28.7,18.0,60,0,308.0,0.211,0.111,114.71,23.5,2024,1,1,0,999.0,0,1.0,0.06666666666666667,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,29.4,18.1,58,0,310.0,0.444,1.154,113.774,23.5,2024,1,1,0,999.0,0,1.0,0.1,0.0,-998.556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,30.1,18.1,57,0,309.0,1.289,0.189,115.437,23.5,2024,1,1,0,999.0,0,1.014616696257493,0.13333333333333333,0.014616696257492956,1.0779999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,30.6,18.1,57,0,310.0,1.831,1.635,113.829,23.5,2024,1,1,0,999.0,0,1.0004834144883716,0.16666666666666666,0.00048341448837163625,1.387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,31.4,18.1,57,0,304.0,2.215,1.917,114.027,23.5,2024,1,1,0,999.0,0,1.0022237066465098,0.2,-0.012392989610983118,0.9259999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,31.5,18.1,57,0,307.0,2.439,4.3629999999999995,113.679,23.5,2024,1,1,0,999.0,0,1.0,0.23333333333333334,-0.00048341448837163625,0.6080000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,8,30.6,18.1,58,0,306.0,2.664,4.461,113.81,23.5,2024,1,1,4,147.525,1,1.0011523676316647,0.26666666666666666,-0.0010713390148451296,0.4490000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,9,30.1,18.1,57,0,303.0,7.5,0.007,118.292,23.5,2024,1,1,4,147.40300000000002,1,1.040579174693655,0.3,0.04057917469365502,5.061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,29.6,18.2,58,0,305.0,1.121,0.218,126.819,23.5,2024,1,1,4,18.787999999999997,1,1.0,0.03333333333333333,-0.001152367631664708,-1.5430000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,29.9,18.3,58,0,312.0,0.165,0.5630000000000001,112.246,23.5,2024,1,1,6,7.586999999999989,1,1.0,0.06666666666666667,-0.04057917469365502,-7.335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,29.2,18.2,60,0,310.0,2.121,0.15,114.228,23.5,2024,1,1,7,127.811,1,1.017657644815851,0.1,0.01765764481585097,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,28.8,18.1,60,0,308.0,2.126,1.351,112.504,23.5,2024,1,1,10,129.10199999999998,1,1.0022985228872299,0.13333333333333333,0.00229852288722987,1.9609999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,28.4,17.9,61,0,309.0,3.203,2.21,112.963,23.5,2024,1,1,11,130.252,1,1.0063877554656735,0.16666666666666666,-0.011269889350177476,1.0819999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,28.3,18.0,61,0,306.0,6.414,3.406,113.326,23.5,2024,1,1,12,121.114,1,1.0096217237139853,0.2,0.007323200826755416,4.288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,28.8,18.3,61,0,308.0,5.289,2.594,113.657,23.5,2024,1,1,12,124.32999999999998,1,1.012570603852253,0.23333333333333334,0.006182848386579565,2.086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,28.7,18.3,61,0,310.0,4.542,2.173,114.123,23.5,2024,1,1,12,125.02699999999999,1,1.016722199454769,0.26666666666666666,0.007100475740783763,-1.8719999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,28.3,18.2,61,0,311.0,4.016,2.372,114.752,23.5,2024,1,1,9,129.769,1,1.0223259626178216,0.3,0.009755358765568545,-1.2729999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,27.9,18.0,61,0,306.0,0.9540000000000001,2.501,115.757,23.5,2024,1,1,0,999.0,0,1.0312795110738913,0.3333333333333333,0.014557311619122215,-3.5879999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11,27.5,17.9,62,1,311.0,3.94,2.447,116.587,23.5,2024,1,1,0,999.0,0,1.0386739839281578,0.36666666666666664,0.01634802131033619,-0.07600000000000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,27.2,17.7,63,1,308.0,3.7800000000000002,2.152,116.674,23.5,2024,1,1,0,999.0,0,1.03944906722734,0.4,0.00816955615344872,2.826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,26.0,17.5,65,1,306.0,3.651,0.23900000000000002,117.058,23.5,2024,1,1,0,999.0,0,1.0428701245478682,0.43333333333333335,0.004196140619710409,-0.28900000000000015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,14,25.3,17.3,65,1,300.0,12.42,2.48,114.848,23.5,2024,1,1,0,999.0,0,1.0231812269479537,0.4666666666666667,-0.016267840279386325,8.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,15,25.0,17.1,67,1,307.0,18.118,1.7530000000000001,117.947,23.5,2024,1,1,0,999.0,0,1.0507902286050284,0.5,0.007920104057160149,14.466999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,25.0,17.0,68,0,300.0,2.469,0.28700000000000003,126.716,23.5,2024,1,1,0,999.0,0,1.0,0.05555555555555555,-0.02318122694795366,-9.951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,25.6,16.8,69,0,309.0,2.566,0.456,111.394,23.5,2024,1,1,5,140.266,1,1.0,0.1111111111111111,-0.050790228605028354,-15.552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,26.1,16.9,69,0,309.0,2.6189999999999998,0.584,111.76,23.5,2024,1,1,7,137.838,1,1.0032856347738657,0.16666666666666666,0.0032856347738656755,0.1499999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,27.9,17.1,68,0,309.0,2.859,0.715,111.945,23.5,2024,1,1,8,125.876,1,1.0049464064491802,0.2222222222222222,0.004946406449180207,0.29300000000000015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,29.3,17.4,66,0,309.0,3.087,1.259,112.147,23.5,2024,1,1,9,126.60300000000001,1,1.00675978957574,0.2777777777777778,0.0034741548018744073,0.4680000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,30.3,17.6,66,0,310.0,3.534,0.257,112.482,23.5,2024,1,1,8,130.368,1,1.0097671328796882,0.3333333333333333,0.0048207264305080155,0.6749999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,30.6,17.7,65,0,309.0,3.553,0.672,112.222,23.5,2024,1,1,0,999.0,0,1.0074330753900569,0.3888888888888889,0.0006732858143168041,0.46599999999999975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,31.0,18.1,62,0,309.0,3.332,1.074,111.997,23.5,2024,1,1,0,999.0,0,1.0054132179471067,0.4444444444444444,-0.004353914932581526,-0.20199999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,31.0,18.4,61,0,310.0,3.326,1.343,112.133,23.5,2024,1,1,0,999.0,0,1.0066341095570677,0.5,-0.000798965832989218,-0.22699999999999987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,29.7,18.5,61,0,310.0,3.37,1.662,112.411,23.5,2024,1,1,0,999.0,0,1.009129755642135,0.5555555555555556,0.0037165376950283324,0.038000000000000256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,29.3,18.4,60,0,309.0,3.592,1.415,112.48,23.5,2024,1,1,0,999.0,0,1.0097491785913064,0.6111111111111112,0.003115069034238749,0.266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,30.7,18.8,59,0,310.0,3.025,1.199,112.317,23.5,2024,1,1,0,999.0,0,1.0082859040881913,0.6666666666666666,-0.0008438515539437308,-0.3450000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13,30.0,18.9,59,0,310.0,2.666,1.6,112.21,23.5,2024,1,1,0,999.0,0,1.007325349659766,0.7222222222222222,-0.0024238289315403616,-0.9260000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,29.1,18.8,60,0,309.0,3.573,0.635,113.457,23.5,2024,1,1,5,122.774,1,1.018519848465806,0.7777777777777778,0.010233944377614712,0.548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,28.8,18.7,62,0,311.0,4.171,0.733,112.467,23.5,2024,1,1,5,125.331,1,1.009632475716825,0.8333333333333334,0.0023071260570588503,1.5050000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,28.8,18.8,61,0,312.0,4.593,0.9470000000000001,112.298,23.5,2024,1,1,5,126.89,1,1.0081153383485646,0.8888888888888888,-0.010404510117241417,1.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,17,29.9,19.0,61,0,313.0,2.178,1.3900000000000001,112.243,23.5,2024,1,1,6,128.02700000000002,1,1.0076215954180656,0.9444444444444444,-0.0020108802987592878,-1.9930000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18,29.7,19.1,59,0,312.0,1.8090000000000002,1.5230000000000001,112.367,23.5,2024,1,1,5,127.97200000000001,1,1.008734761297736,1.0,0.0006194229491713887,-2.784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,19,28.9,19.1,60,0,312.0,1.7309999999999999,1.055,112.554,23.5,2024,1,1,5,129.00400000000002,1,1.0104134872614323,1.0555555555555556,0.0027918918433667006,-0.44700000000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,28.4,18.9,61,0,313.0,1.422,0.431,112.469,23.5,2024,1,1,0,999.0,0,1.0096504300052067,1.1111111111111112,0.0009156687074707293,-0.38700000000000023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,28.7,18.0,60,0,307.0,0.083,1.1440000000000001,113.103,23.5,2024,1,1,0,999.0,0,1.0,0.1111111111111111,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,29.4,18.1,58,0,307.0,0.094,3.585,112.277,23.5,2024,1,1,0,999.0,0,1.0,0.16666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,30.1,18.1,57,0,308.0,0.189,4.154,112.789,23.5,2024,1,1,0,999.0,0,1.0045601503424566,0.2222222222222222,0.004560150342456604,0.106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,30.4,18.1,57,0,307.0,0.074,5.148,112.602,23.5,2024,1,1,0,999.0,0,1.0028946266822234,0.2777777777777778,0.0028946266822234,-0.020000000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,6,31.4,18.1,57,0,308.0,0.032,1.609,112.13,23.5,2024,1,1,0,999.0,0,1.0,0.3333333333333333,-0.004560150342456604,-0.157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,7,31.5,18.1,57,0,305.0,0.316,2.624,112.415,23.5,2024,1,1,0,999.0,0,1.0025416926781416,0.3888888888888889,-0.0003529340040817619,0.242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,8,30.6,18.1,58,0,304.0,0.485,3.428,112.472,23.5,2024,1,1,12,13.913000000000011,1,1.0030500312137698,0.4444444444444444,0.0030500312137697883,0.45299999999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,9,30.1,18.1,57,0,307.0,0.685,2.208,111.88,23.5,2024,1,1,12,8.259,1,1.0,0.5,-0.0025416926781416382,0.36900000000000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,10,29.6,18.2,58,0,302.0,0.42,3.312,112.455,23.5,2024,1,1,10,4.969999999999999,1,1.0051394351090455,0.5555555555555556,0.0020894038952756766,-0.065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,11,29.9,18.3,58,0,295.0,0.389,3.931,112.613,23.5,2024,1,1,11,0.5910000000000081,1,1.0065516624955309,0.6111111111111112,0.006551662495530852,-0.29600000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,12,29.2,18.2,60,0,303.0,0.13,4.74,112.714,23.5,2024,1,1,0,999.0,0,1.0074544154451197,0.6666666666666666,0.002314980336074246,-0.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,13,29.1,18.0,60,0,296.0,999.0,4.54,112.962,23.5,2024,0,1,11,1.305000000000006,1,1.0096710761530212,0.7222222222222222,0.0031194136574903553,998.611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,14,28.4,18.0,60,0,292.0,999.0,13.616,117.166,23.5,2024,0,1,7,6.422999999999998,1,1.0472470504111548,0.7777777777777778,0.039792634966035134,998.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,28.3,18.0,61,0,292.0,1.251,5.893,123.986,23.5,2024,1,1,5,6.189,1,1.0,0.03333333333333333,-0.009671076153021207,-997.749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,28.3,18.2,61,0,306.0,1.971,7.261,110.696,23.5,2024,1,1,0,999.0,0,1.0,0.06666666666666667,-0.047247050411154845,-997.029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,28.8,18.2,61,0,308.0,999.0,4.038,110.108,23.5,2024,0,1,0,999.0,0,1.0,0.1,0.0,997.749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,28.3,18.2,61,0,292.0,999.0,4.69,111.637,23.5,2024,0,1,0,999.0,0,1.0138863661132707,0.13333333333333333,0.013886366113270654,997.029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5,27.9,18.0,61,0,293.0,999.0,6.259,111.956,23.5,2024,0,1,0,999.0,0,1.0167835216333054,0.16666666666666666,0.01678352163330543,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6,27.5,17.9,62,1,291.0,999.0,5.985,115.733,23.5,2024,0,1,0,999.0,0,1.0510862062702073,0.2,0.03719984015693667,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7,27.2,17.7,63,1,241.0,999.0,6.518,114.915,23.5,2024,0,1,0,999.0,0,1.0436571366294911,0.23333333333333334,0.02687361499618568,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8,26.0,17.5,65,1,280.0,999.0,7.479,115.325,23.5,2024,0,1,0,999.0,0,1.047380753442075,0.26666666666666666,-0.003705452828132394,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,9,25.6,17.4,65,1,275.0,999.0,7.9350000000000005,112.905,23.5,2024,0,1,5,0.528999999999996,1,1.0254023322556036,0.3,-0.01825480437388749,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10,25.1,17.1,66,1,291.0,999.0,8.655,110.996,23.5,2024,0,1,4,3.475000000000001,1,1.0080648090965234,0.3333333333333333,-0.03931594434555152,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11,25.0,17.0,68,1,293.0,999.0,9.241,111.106,23.5,2024,0,1,4,2.567,1,1.0090638282413629,0.36666666666666664,-0.01633850401424075,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12,25.0,16.9,69,0,292.0,999.0,9.755,111.377,23.5,2024,0,1,4,0.5940000000000011,1,1.0115250481345588,0.4,0.0034602390380353842,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,13,25.9,16.9,67,0,293.0,999.0,10.482,111.472,23.5,2024,0,1,3,0.20900000000000302,1,1.0123878373960111,0.43333333333333335,0.0033240091546482553,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,14,26.9,17.0,69,0,292.0,999.0,11.234,111.41,23.5,2024,0,1,2,4.145,1,1.0118247538780105,0.4666666666666667,0.00029970574345172807,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,15,27.9,17.3,66,0,296.0,999.0,16.363,111.595,23.5,2024,0,1,0,999.0,0,1.0135049224397863,0.5,0.0011170850437751678,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,16,29.3,17.4,66,0,293.0,999.0,25.003,115.882,23.5,2024,0,1,0,999.0,0,1.052439423111854,0.5333333333333333,0.04061466923384338,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,30.3,17.6,66,0,288.0,999.0,11.725999999999999,123.585,23.5,2024,0,1,0,999.0,0,1.0,0.05555555555555555,-0.013504922439786293,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,31.0,18.0,63,0,291.0,999.0,13.988,108.922,23.5,2024,0,1,0,999.0,0,1.0,0.1111111111111111,-0.0524394231118539,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,31.1,18.3,61,0,290.0,999.0,14.842,110.586,23.5,2024,0,1,0,999.0,0,1.0152769872018508,0.16666666666666666,0.015276987201850778,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,30.0,18.5,62,0,289.0,999.0,15.437,110.792,23.5,2024,0,1,0,999.0,0,1.0171682488386184,0.2222222222222222,0.01716824883861845,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5,29.3,18.4,61,0,290.0,999.0,15.856,110.408,23.5,2024,0,1,0,999.0,0,1.013642790253576,0.2777777777777778,-0.0016341969482747132,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6,30.1,18.5,60,0,289.0,999.0,16.576,110.362,23.5,2024,0,1,0,999.0,0,1.0132204696939093,0.3333333333333333,-0.003947779144709118,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7,30.7,18.8,59,0,286.0,999.0,17.362,110.317,23.5,2024,0,1,0,999.0,0,1.0128073300159748,0.3888888888888889,-0.0008354602376012821,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8,29.1,18.8,60,0,289.0,999.0,18.635,110.147,23.5,2024,0,1,2,5.696999999999996,1,1.0112465801215549,0.4444444444444444,-0.001973889572354448,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,9,29.1,18.8,60,0,287.0,999.0,19.639,110.113,23.5,2024,0,1,2,4.797999999999995,1,1.0109344301426708,0.5,-0.0018728998733039681,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10,28.8,18.8,62,0,286.0,999.0,20.89,110.067,23.5,2024,0,1,2,4.509,1,1.0105121095830043,0.5555555555555556,-0.0007344705385505801,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11,29.0,18.9,62,0,291.0,999.0,21.871,109.954,23.5,2024,0,1,2,4.1270000000000024,1,1.0094746699473016,0.6111111111111112,-0.0014597601953691974,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12,30.0,19.0,60,0,288.0,999.0,22.924,110.187,23.5,2024,0,1,2,3.84,1,1.01161381539083,0.6666666666666666,0.0011017058078257591,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13,29.3,19.2,59,0,288.0,999.0,23.74,110.095,23.5,2024,0,1,2,2.957,1,1.010769174271497,0.7222222222222222,0.0012945043241954224,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14,28.4,18.8,61,0,288.0,999.0,24.669,110.579,23.5,2024,0,1,2,3.016999999999999,1,1.0152127210297277,0.7777777777777778,0.0035989056388976426,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,6,36.9,22.0,38,0,300.0,0.14300000000000002,0.539,114.49,23.5,2024,1,1,0,999.0,0,1.0,0.2,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,7,36.4,21.9,40,0,307.0,1.645,0.6950000000000001,114.854,23.5,2024,1,1,0,999.0,0,1.0031793169709144,0.23333333333333334,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,8,36.4,22.0,40,0,308.0,0.501,0.93,114.47,23.5,2024,1,1,8,20.402,1,1.0,0.26666666666666666,0.0,0.358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,9,36.3,22.0,41,0,307.0,0.458,1.291,114.967,23.5,2024,1,1,9,20.400000000000006,1,1.0043417489298505,0.3,0.001162431958936061,-1.187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,10,36.9,22.2,39,0,307.0,0.5690000000000001,2.141,115.57,23.5,2024,1,1,9,16.784000000000006,1,1.0096095046737137,0.3333333333333333,0.009609504673713687,0.06800000000000006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,11,37.0,22.2,38,0,307.0,0.734,4.172,115.521,23.5,2024,1,1,9,15.327999999999989,1,1.0091814449200665,0.36666666666666664,0.004839695990215942,0.27599999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,12,36.0,21.9,39,0,306.0,5.593,3.197,115.82,23.5,2024,1,1,8,15.77000000000001,1,1.0117934830086486,0.4,0.0021839783349348885,5.024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,13,34.9,21.9,40,0,307.0,6.291,4.443,115.533,23.5,2024,1,1,8,14.943000000000012,1,1.0092862758801433,0.43333333333333335,0.00010483096007685155,5.557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,14,35.3,22.0,39,0,306.0,1.034,4.098,116.516,23.5,2024,1,1,4,15.46799999999999,1,1.0178736786931075,0.4666666666666667,0.006080195684458944,-4.559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,15,35.7,22.0,39,0,308.0,5.667,5.189,119.972,23.5,2024,1,1,4,22.425999999999988,1,1.0480649951952477,0.5,0.03877871931510435,-0.6240000000000006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,1,36.2,22.2,38,0,302.0,1.178,0.126,129.646,23.5,2024,1,1,0,999.0,0,1.0,0.025,-0.01787367869310752,0.1439999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,2,36.0,22.1,39,0,312.0,1.233,1.071,114.685,23.5,2024,1,1,0,999.0,0,1.0,0.05,-0.04806499519524765,-4.433999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,3,35.3,22.4,39,0,312.0,119.981,0.7010000000000001,113.525,23.5,2024,1,1,0,999.0,0,1.0,0.075,0.0,118.803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,4,35.6,22.2,39,0,310.0,3.901,1.5779999999999998,114.183,23.5,2024,1,1,0,999.0,0,1.0057960801585555,0.1,0.005796080158555483,2.6679999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,5,36.6,22.2,39,0,306.0,3.477,2.614,114.498,23.5,2024,1,1,0,999.0,0,1.0085707993833957,0.125,0.008570799383395666,-116.50399999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,6,36.7,22.4,37,0,308.0,2.73,0.616,114.522,23.5,2024,1,1,0,999.0,0,1.0087822065624312,0.15,0.002986126403875744,-1.1709999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,7,36.8,22.4,36,0,306.0,1.9769999999999999,0.76,114.454,23.5,2024,1,1,0,999.0,0,1.0081832195551639,0.175,-0.0003875798282317877,-1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
